LLAVE;LOCALIDAD;CLASE_ACC;GRAVEDAD;ANO_OCURRENCIA_ACC;MES;Cuenta de OBJECTID
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2009;Enero;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2009;Marzo;3
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2009;Abril;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2009;Noviembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2010;Enero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2010;Febrero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2010;Abril;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2010;Mayo;4
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2010;Junio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2010;Julio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2010;Agosto;3
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2010;Noviembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2010;Diciembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2011;Marzo;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2011;Abril;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2011;Mayo;3
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2011;Junio;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2011;Julio;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2011;Agosto;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2011;Septiembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2011;Noviembre;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2011;Diciembre;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2012;Enero;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2012;Febrero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2012;Marzo;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2012;Julio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2012;Agosto;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2012;Septiembre;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2012;Diciembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2013;Enero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2013;Febrero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2013;Marzo;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2013;Mayo;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2013;Junio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2013;Julio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2013;Diciembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2014;Marzo;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2014;Abril;3
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2014;Julio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2014;Agosto;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2014;Septiembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2014;Octubre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2014;Noviembre;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2015;Enero;3
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2015;Febrero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2015;Abril;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2015;Mayo;3
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2015;Junio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2015;Julio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2015;Septiembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2015;Noviembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2016;Enero;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2016;Febrero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2016;Abril;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2016;Mayo;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2016;Julio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2016;Agosto;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2016;Septiembre;3
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2016;Diciembre;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2017;Enero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2017;Febrero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2017;Abril;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2017;Junio;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2017;Julio;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2017;Octubre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2017;Diciembre;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2018;Enero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2018;Marzo;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2018;Abril;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2018;Julio;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2018;Agosto;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2018;Noviembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2019;Febrero;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2019;Abril;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2019;Agosto;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2019;Septiembre;1
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2019;Octubre;2
14;LOS MARTIRES;ATROPELLO;CON MUERTOS;2019;Diciembre;1
14;LOS MARTIRES;ATROPELLO;SOLO DANOS;2010;Octubre;1
14;LOS MARTIRES;ATROPELLO;SOLO DANOS;2017;Febrero;1
14;LOS MARTIRES;ATROPELLO;SOLO DANOS;2019;Noviembre;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2008;Agosto;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2008;Septiembre;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2008;Octubre;5
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2008;Noviembre;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2008;Diciembre;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2009;Febrero;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2009;Abril;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2009;Junio;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2009;Julio;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2009;Agosto;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2009;Septiembre;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2009;Octubre;5
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2009;Noviembre;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2009;Diciembre;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Enero;3
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Febrero;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Marzo;3
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Abril;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Mayo;5
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Junio;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Julio;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Agosto;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Septiembre;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Octubre;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Noviembre;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2010;Diciembre;3
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Enero;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Febrero;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Marzo;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Abril;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Mayo;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Junio;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Julio;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Agosto;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Octubre;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2011;Diciembre;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Enero;3
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Marzo;3
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Mayo;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Junio;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Julio;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Agosto;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Septiembre;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Octubre;3
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Noviembre;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2012;Diciembre;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2013;Enero;3
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2013;Febrero;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2013;Abril;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2013;Julio;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2013;Agosto;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2013;Octubre;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2014;Enero;2
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2014;Abril;1
14;LOS MARTIRES;AUTOLESION;CON HERIDOS;2014;Junio;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2007;Enero;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2007;Febrero;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2007;Abril;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2007;Mayo;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2007;Junio;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2007;Julio;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2007;Agosto;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2007;Octubre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2008;Enero;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2008;Abril;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2008;Mayo;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2008;Julio;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2008;Octubre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2008;Diciembre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2009;Enero;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2009;Febrero;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2009;Abril;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2009;Mayo;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2009;Junio;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2009;Julio;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2009;Octubre;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2009;Diciembre;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2010;Enero;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2010;Febrero;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2010;Abril;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2010;Mayo;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2010;Junio;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2010;Julio;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2010;Octubre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2010;Noviembre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2011;Enero;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2011;Marzo;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2011;Mayo;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2011;Julio;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2011;Agosto;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2011;Septiembre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2011;Noviembre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2011;Diciembre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2012;Enero;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2012;Febrero;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2012;Marzo;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2012;Abril;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2012;Mayo;5
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2012;Junio;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2012;Agosto;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2012;Septiembre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2012;Octubre;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2013;Enero;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2013;Marzo;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2013;Junio;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2013;Julio;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2013;Agosto;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2013;Septiembre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2013;Octubre;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2013;Noviembre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Febrero;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Marzo;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Abril;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Mayo;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Junio;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Julio;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Agosto;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Septiembre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Octubre;5
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2014;Noviembre;6
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Enero;5
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Febrero;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Marzo;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Abril;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Mayo;7
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Junio;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Julio;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Agosto;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Septiembre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Octubre;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Noviembre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2015;Diciembre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2016;Marzo;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2016;Mayo;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2016;Junio;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2016;Julio;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2016;Agosto;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2016;Septiembre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2016;Octubre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2016;Noviembre;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2016;Diciembre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Enero;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Febrero;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Abril;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Mayo;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Junio;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Julio;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Agosto;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Septiembre;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Octubre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Noviembre;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2017;Diciembre;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Enero;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Febrero;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Marzo;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Abril;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Mayo;5
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Junio;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Julio;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Agosto;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Septiembre;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Octubre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Noviembre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2018;Diciembre;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Enero;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Febrero;6
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Marzo;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Abril;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Mayo;3
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Julio;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Agosto;4
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Septiembre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Octubre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Noviembre;2
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON HERIDOS;2019;Diciembre;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON MUERTOS;2010;Enero;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON MUERTOS;2010;Mayo;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON MUERTOS;2011;Mayo;1
14;LOS MARTIRES;CAIDA DE OCUPANTE;CON MUERTOS;2011;Junio;1
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Enero;20
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Febrero;23
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Marzo;21
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Abril;18
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Mayo;19
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Junio;23
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Julio;16
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Agosto;20
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Septiembre;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Octubre;18
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Noviembre;14
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2007;Diciembre;23
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Enero;15
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Febrero;14
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Marzo;8
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Abril;6
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Mayo;12
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Junio;19
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Julio;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Agosto;18
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Septiembre;14
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Octubre;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Noviembre;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2008;Diciembre;6
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Enero;8
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Febrero;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Marzo;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Abril;4
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Mayo;11
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Junio;5
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Julio;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Agosto;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Septiembre;12
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Octubre;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Noviembre;14
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2009;Diciembre;14
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Enero;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Febrero;14
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Marzo;22
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Abril;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Mayo;25
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Junio;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Julio;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Agosto;21
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Septiembre;14
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Octubre;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Noviembre;7
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2010;Diciembre;17
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Enero;17
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Febrero;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Marzo;16
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Abril;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Mayo;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Junio;10
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Julio;16
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Agosto;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Septiembre;21
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Octubre;18
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Noviembre;12
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2011;Diciembre;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Enero;16
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Febrero;19
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Marzo;18
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Abril;17
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Mayo;20
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Junio;12
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Julio;19
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Agosto;23
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Septiembre;11
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Octubre;12
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Noviembre;13
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2012;Diciembre;18
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2013;Enero;28
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2013;Febrero;21
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2013;Marzo;7
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2013;Abril;23
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2013;Mayo;30
14;LOS MARTIRES;CHOQUE;CON HERIDOS;2013;Junio;16
